IP_INDEX	IP_LABEL	RECORDING_SESSION_LABEL	INDEX	AVERAGE_BLINK_DURATION	BLINK_COUNT	IP_DURATION	IP_END_TIME	IP_START_TIME	PUPIL_SIZE_MAX	PUPIL_SIZE_MAX_TIME	PUPIL_SIZE_MEAN	REACTION_TIME	RT_DEFINITION_LABEL	TRIAL_LABEL	ACCURACY	KEY_PRESSED	RT	block	coloridentifier	conditionidentifier	correctresponse	identifier	imagefile	practicestatus	quantidentifier
3	Baseline	subj5	131	.	0	500	7632578	7632078	2162.00	7632488.00	2129.47	.	.	Trial: 131	1	f	3357	3	yellow	F	f	118	10_blue_6_yellow.jpg	experimental	odd
3	Baseline	subj5	132	.	0	500	7648218	7647718	1920.00	7648214.00	1889.93	.	.	Trial: 132	1	j	4860	3	yellow	T	j	105	7_blue_9_yellow.jpg	experimental	odd
3	Baseline	subj5	133	.	0	500	7665815	7665315	1842.00	7665334.00	1820.57	.	.	Trial: 133	1	j	2797	3	yellow	T	j	200	2_blue_14_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	134	.	0	500	7680920	7680420	2081.00	7680908.00	2066.07	.	.	Trial: 134	1	j	950	3	blue	T	j	4	16_blue_0_yellow.jpg	experimental	All
3	Baseline	subj5	135	.	0	500	7694536	7694036	2201.00	7694048.00	2164.12	.	.	Trial: 135	1	j	3734	3	yellow	T	j	129	7_blue_9_yellow.jpg	experimental	least_7
3	Baseline	subj5	136	.	0	500	7711011	7710511	2002.00	7710538.00	1968.04	.	.	Trial: 136	1	j	5473	3	yellow	T	j	156	3_blue_13_yellow.jpg	experimental	most_14
3	Baseline	subj5	137	.	0	500	7729277	7728777	1939.00	7728818.00	1882.75	.	.	Trial: 137	1	j	1321	3	yellow	T	j	176	2_blue_14_yellow.jpg	experimental	Most
3	Baseline	subj5	138	.	0	500	7743227	7742727	2048.00	7742728.00	1972.00	.	.	Trial: 138	1	f	4793	3	blue	F	f	112	10_blue_6_yellow.jpg	experimental	odd
3	Baseline	subj5	139	.	0	500	7760657	7760157	2076.00	7760276.00	2055.37	.	.	Trial: 139	1	f	2220	3	yellow	F	f	120	14_blue_2_yellow.jpg	experimental	odd
3	Baseline	subj5	140	.	0	500	7775227	7774727	1895.00	7775074.00	1879.71	.	.	Trial: 140	1	j	1251	3	yellow	T	j	178	4_blue_12_yellow.jpg	experimental	Most
3	Baseline	subj5	141	.	0	500	7788876	7788376	1755.00	7788572.00	1737.24	.	.	Trial: 141	1	f	964	3	blue	F	f	61	0_blue_16_yellow.jpg	experimental	Some
3	Baseline	subj5	142	362.00	1	500	7802274	7801774	1707.00	7801832.00	1410.16	.	.	Trial: 142	1	j	1610	3	blue	T	j	169	9_blue_7_yellow.jpg	experimental	Most
3	Baseline	subj5	143	.	0	500	7816091	7815591	1978.00	7815722.00	1958.15	.	.	Trial: 143	1	f	6400	3	blue	F	f	90	13_blue_3_yellow.jpg	experimental	even
3	Baseline	subj5	144	.	0	500	7835293	7834793	1993.00	7834930.00	1950.88	.	.	Trial: 144	1	j	4486	3	yellow	T	j	82	10_blue_6_yellow.jpg	experimental	even
3	Baseline	subj5	145	.	0	500	7854512	7854012	2032.00	7854024.00	1907.20	.	.	Trial: 145	0	f	1084	3	blue	T	j	145	1_blue_15_yellow.jpg	experimental	most_2
3	Baseline	subj5	146	.	0	500	7867877	7867377	1851.00	7867870.00	1794.37	.	.	Trial: 146	1	f	1800	3	blue	F	f	134	2_blue_14_yellow.jpg	experimental	least_3
3	Baseline	subj5	147	.	0	500	7882129	7881629	1591.00	7882098.00	1527.34	.	.	Trial: 147	1	j	1228	3	yellow	T	j	55	3_blue_13_yellow.jpg	experimental	Some
3	Baseline	subj5	148	.	0	500	7896046	7895546	1846.00	7896046.00	1780.12	.	.	Trial: 148	1	j	3066	3	blue	T	j	147	5_blue_11_yellow.jpg	experimental	most_6
3	Baseline	subj5	149	.	0	500	7911301	7910801	2164.00	7911118.00	2139.24	.	.	Trial: 149	1	f	2582	3	blue	F	f	87	7_blue_9_yellow.jpg	experimental	even
3	Baseline	subj5	150	.	0	500	7926372	7925872	2124.00	7925924.00	2102.47	.	.	Trial: 150	1	f	1986	3	yellow	F	f	119	12_blue_4_yellow.jpg	experimental	odd
3	Baseline	subj5	151	.	0	500	7940908	7940408	1673.00	7940892.00	1653.19	.	.	Trial: 151	1	j	1462	3	blue	T	j	78	14_blue_2_yellow.jpg	experimental	even
3	Baseline	subj5	152	.	0	500	7954975	7954475	1872.00	7954970.00	1826.64	.	.	Trial: 152	1	j	1052	3	blue	T	j	53	11_blue_5_yellow.jpg	experimental	Some
3	Baseline	subj5	153	.	0	500	7968925	7968425	1627.00	7968558.00	1600.03	.	.	Trial: 153	1	f	5487	3	blue	F	f	138	12_blue_4_yellow.jpg	experimental	least_13
3	Baseline	subj5	154	.	0	500	7986472	7985972	1487.00	7986464.00	1386.88	.	.	Trial: 154	1	f	1154	3	blue	F	f	182	3_blue_13_yellow.jpg	experimental	Most
3	Baseline	subj5	155	.	0	500	8000071	7999571	2003.00	7999966.00	1982.22	.	.	Trial: 155	1	j	995	3	yellow	T	j	7	0_blue_16_yellow.jpg	experimental	All
3	Baseline	subj5	156	.	0	500	8014423	8013923	1986.00	8014414.00	1962.88	.	.	Trial: 156	1	j	4612	3	yellow	T	j	104	5_blue_11_yellow.jpg	experimental	odd
3	Baseline	subj5	157	.	0	500	8031786	8031286	2127.00	8031286.00	2094.38	.	.	Trial: 157	1	j	1161	3	blue	T	j	97	3_blue_13_yellow.jpg	experimental	odd
3	Baseline	subj5	158	.	0	500	8045653	8045153	2147.00	8045166.00	2111.77	.	.	Trial: 158	1	f	1174	3	yellow	F	f	191	14_blue_2_yellow.jpg	experimental	Most
3	Baseline	subj5	159	.	0	500	8059336	8058836	1839.00	8059292.00	1780.81	.	.	Trial: 159	1	f	1405	3	blue	F	f	210	2_blue_14_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	160	.	0	500	8073186	8072686	1837.00	8073148.00	1761.31	.	.	Trial: 160	1	j	2705	3	yellow	T	j	107	11_blue_5_yellow.jpg	experimental	odd
3	Baseline	subj5	161	.	0	500	8088172	8087672	1718.00	8088152.00	1645.37	.	.	Trial: 161	1	f	1342	3	blue	F	f	207	4_blue_12_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	162	.	0	500	8102508	8102008	2081.00	8102506.00	2053.37	.	.	Trial: 162	1	f	1215	3	yellow	F	f	212	11_blue_5_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	163	.	0	500	8116308	8115808	1855.00	8116192.00	1829.88	.	.	Trial: 163	1	j	6606	3	blue	T	j	100	9_blue_7_yellow.jpg	experimental	odd
3	Baseline	subj5	164	.	0	500	8136497	8135997	2106.00	8136000.00	2019.91	.	.	Trial: 164	1	j	1683	3	blue	T	j	122	4_blue_12_yellow.jpg	experimental	least_3
3	Baseline	subj5	165	.	0	500	8151568	8151068	1961.00	8151140.00	1933.08	.	.	Trial: 165	1	j	1990	3	blue	T	j	194	10_blue_6_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	166	.	0	500	8165502	8165002	1986.00	8165328.00	1968.59	.	.	Trial: 166	1	j	3070	3	blue	T	j	148	7_blue_9_yellow.jpg	experimental	most_9
3	Baseline	subj5	167	.	0	500	8183835	8183335	2037.00	8183810.00	2006.73	.	.	Trial: 167	1	j	3351	3	blue	T	j	54	13_blue_3_yellow.jpg	experimental	Some
3	Baseline	subj5	168	.	0	500	8199425	8198925	1939.00	8199024.00	1898.33	.	.	Trial: 168	1	j	977	3	yellow	T	j	10	0_blue_16_yellow.jpg	experimental	All
3	Baseline	subj5	169	12.00	1	500	8213625	8213125	1910.00	8213624.00	1859.47	.	.	Trial: 169	1	f	856	3	yellow	F	f	21	7_blue_9_yellow.jpg	experimental	All
3	Baseline	subj5	170	.	0	500	8626951	8626451	2215.00	8626746.00	2201.29	.	.	Trial: 170	1	f	4335	3	yellow	F	f	117	6_blue_10_yellow.jpg	experimental	odd
3	Baseline	subj5	171	.	0	500	8643929	8643429	2444.00	8643482.00	2415.19	.	.	Trial: 171	1	j	2920	3	yellow	T	j	57	7_blue_9_yellow.jpg	experimental	Some
3	Baseline	subj5	172	.	0	500	8659837	8659337	2208.00	8659834.00	2161.49	.	.	Trial: 172	1	f	1362	3	yellow	F	f	216	9_blue_7_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	173	.	0	500	8673787	8673287	2208.00	8673454.00	2191.72	.	.	Trial: 173	0	f	947	3	yellow	T	j	151	13_blue_3_yellow.jpg	experimental	most_4
3	Baseline	subj5	174	.	0	500	8691167	8690667	2184.00	8690928.00	2151.98	.	.	Trial: 174	1	j	1071	3	yellow	T	j	8	0_blue_16_yellow.jpg	experimental	All
