IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,INDEX,BLINK_COUNT,TRIAL_LABEL,block,coloridentifier,conditionidentifier,imagefile,quantidentifier,practicestatus,IP_START_TIME,PUPIL_SIZE_MAX,PUPIL_SIZE_MEAN,PUPIL_SIZE_MAX_TIME,PUPIL_SIZE_MAX_X,PUPIL_SIZE_MAX_Y,REACTION_TIME,PUPIL_SIZE_MIN,PUPIL_SIZE_MIN_TIME,PUPIL_SIZE_MIN_X,PUPIL_SIZE_MIN_Y,correctresponse,ACCURACY,KEY_PRESSED,RT,audiopred
2,Image,subj5,183,0,Trial: 183,2,blue,F,11_blue_5_yellow.jpg,least_12,experimental,8841276,2011,1858.38,8845866,852.7,176.2,.,1699,8841278,523.9,401.7,f,1,f,4604,are_blue.wav
2,Image,subj5,184,1,Trial: 184,2,yellow,F,11_blue_5_yellow.jpg,most_4,experimental,8861615,2264,2185.2,8861734,511.9,376,.,2116,8862798,540.6,252,f,1,f,2590,are_yellow.wav
2,Image,subj5,185,0,Trial: 185,2,blue,T,6_blue_10_yellow.jpg,Some,experimental,8877640,1957,1884.83,8878986,517.6,300.8,.,1823,8878538,592.4,317.9,j,1,j,1967,are_blue.wav
2,Image,subj5,186,0,Trial: 186,2,blue,T,0_blue_16_yellow.jpg,No,experimental,8893648,1912,1846.7,8893894,520.7,360.9,.,1779,8894384,651.6,277.1,j,1,j,988,are_blue.wav
2,Image,subj5,187,0,Trial: 187,2,yellow,T,0_blue_16_yellow.jpg,All,experimental,8907080,1627,1561.54,8908148,632.5,304.7,.,1519,8907438,516,386,j,1,j,1075,are_yellow.wav
2,Image,subj5,188,0,Trial: 188,2,yellow,T,10_blue_6_yellow.jpg,most_7,experimental,8920495,2300,2066.32,8928282,529.2,349.4,.,1769,8924664,326,-291.1,j,1,j,8460,are_yellow.wav
2,Image,subj5,189,0,Trial: 189,2,yellow,T,16_blue_0_yellow.jpg,No,experimental,8941839,2144,2119.21,8941838,501.6,370.6,.,2102,8942056,496.6,374.7,j,1,j,926,are_yellow.wav
2,Image,subj5,190,0,Trial: 190,2,blue,F,3_blue_13_yellow.jpg,more_than_half,experimental,8955688,2087,1993.8,8955922,502.1,347.8,.,1908,8956854,591.5,338.2,f,1,f,1276,are_blue.wav
2,Image,subj5,191,0,Trial: 191,2,yellow,T,14_blue_2_yellow.jpg,Some,experimental,8970476,1945,1877.12,8971332,553,395.3,.,1809,8970808,481.8,334.8,j,1,j,1612,are_yellow.wav
2,Image,subj5,192,0,Trial: 192,2,yellow,F,7_blue_9_yellow.jpg,least_10,experimental,8985262,2053,1882.12,8989580,607.3,314.2,.,1777,8986024,564.2,312.5,f,1,f,4328,are_yellow.wav
2,Image,subj5,193,0,Trial: 193,2,blue,F,6_blue_10_yellow.jpg,All,experimental,9002491,1897,1749.16,9003982,543.1,318.9,.,1648,9003324,630.9,352.8,f,1,f,1493,are_blue.wav
2,Image,subj5,194,0,Trial: 194,2,blue,F,11_blue_5_yellow.jpg,No,experimental,9016859,1999,1922.98,9018588,593.1,256.9,.,1813,9017472,578.1,267.5,f,1,f,2656,are_blue.wav
2,Image,subj5,195,0,Trial: 195,2,blue,F,5_blue_11_yellow.jpg,least_6,experimental,9032298,1922,1764.03,9034516,467.9,220.2,.,1650,9032840,451.5,247.7,f,1,f,2217,are_blue.wav
2,Image,subj5,196,0,Trial: 196,2,yellow,F,15_blue_1_yellow.jpg,most_14,experimental,9046667,1786,1668.68,9048272,725.7,373.6,.,1591,9047624,840.6,406.7,f,1,f,1608,are_yellow.wav
2,Image,subj5,197,0,Trial: 197,2,blue,T,0_blue_16_yellow.jpg,No,experimental,9060484,1829,1722.24,9061620,624.2,284.2,.,1677,9060494,503.8,383.1,j,1,j,1135,are_blue.wav
2,Image,subj5,198,0,Trial: 198,2,blue,F,4_blue_12_yellow.jpg,most_3,experimental,9074752,2075,1955.48,9077802,553.2,408.8,.,1784,9076726,695.7,222.7,f,0,j,3615,are_blue.wav
2,Image,subj5,199,0,Trial: 199,2,blue,F,0_blue_16_yellow.jpg,Some,experimental,9091746,1971,1925.23,9091828,513,375.8,.,1870,9092454,648.7,292.9,f,1,f,1064,are_blue.wav
2,Image,subj5,200,0,Trial: 200,2,yellow,T,7_blue_9_yellow.jpg,more_than_half,experimental,9105596,2165,1926.11,9111724,561.9,367.7,.,1623,9106566,345.9,248,j,1,j,6727,are_yellow.wav
2,Image,subj5,201,0,Trial: 201,2,yellow,T,16_blue_0_yellow.jpg,No,experimental,9125117,1503,1462.64,9126056,626.7,352.4,.,1438,9125552,613.7,370.2,j,1,j,940,are_yellow.wav
2,Image,subj5,202,1,Trial: 202,2,blue,F,2_blue_14_yellow.jpg,No,experimental,9139218,1933,1837.05,9140718,701,308.2,.,1682,9140030,680.5,269.4,f,1,f,2554,are_blue.wav
2,Image,subj5,203,0,Trial: 203,2,yellow,F,13_blue_3_yellow.jpg,Most,experimental,9154941,1913,1840.01,9156068,583.4,324.1,.,1815,9155748,746.9,379.3,f,1,f,1125,are_yellow.wav
2,Image,subj5,204,0,Trial: 204,2,yellow,T,4_blue_12_yellow.jpg,more_than_half,experimental,9168222,2026,1950.5,9168300,502.5,378.6,.,1856,9169644,661.9,271.2,j,1,j,1455,are_yellow.wav
2,Image,subj5,205,0,Trial: 205,2,blue,F,7_blue_9_yellow.jpg,most_6,experimental,9182909,2047,1901.23,9187468,570.2,366,.,1742,9183858,360.1,257.8,f,1,f,4692,are_blue.wav
2,Image,subj5,206,0,Trial: 206,2,yellow,T,3_blue_13_yellow.jpg,odd,experimental,9202279,2028,1821.4,9207958,830.5,293.5,.,1651,9205844,768.4,156.8,j,1,j,5682,are_yellow.wav
2,Image,subj5,207,0,Trial: 207,2,yellow,F,3_blue_13_yellow.jpg,All,experimental,9222184,1924,1821.73,9223440,608.4,355.7,.,1704,9222226,509,384.5,f,1,f,1276,are_yellow.wav
2,Image,subj5,208,0,Trial: 208,2,yellow,F,12_blue_4_yellow.jpg,All,experimental,9236786,1909,1845.66,9236850,526.3,365.3,.,1781,9237626,563.7,309.5,f,1,f,1197,are_yellow.wav
2,Image,subj5,209,0,Trial: 209,2,blue,T,4_blue_12_yellow.jpg,even,experimental,9251105,1967,1797,9253084,564.3,384.8,.,1690,9251834,517.9,345.3,j,1,j,2043,are_blue.wav
2,Image,subj5,210,0,Trial: 210,2,blue,T,2_blue_14_yellow.jpg,most_3,experimental,9266460,1939,1753.55,9268318,680,304,.,1611,9267196,652.9,281.1,j,1,j,1877,are_blue.wav
2,Image,subj5,211,0,Trial: 211,2,blue,F,4_blue_12_yellow.jpg,All,experimental,9281247,2267,2207.41,9281408,521.4,379.5,.,2147,9282244,577.5,369.7,f,1,f,1023,are_blue.wav
2,Image,subj5,212,0,Trial: 212,2,yellow,F,11_blue_5_yellow.jpg,even,experimental,9295348,2040,1932.37,9297416,478.6,333.2,.,1851,9295414,513.1,381.1,f,1,f,2352,are_yellow.wav
2,Image,subj5,213,0,Trial: 213,2,yellow,F,12_blue_4_yellow.jpg,Most,experimental,9310703,2154,2089.77,9310962,487.3,357.6,.,1990,9311564,543.2,222.1,f,1,f,1080,are_yellow.wav
2,Image,subj5,214,1,Trial: 214,2,yellow,T,4_blue_12_yellow.jpg,even,experimental,9323935,2093,1984.33,9326198,533.7,382.9,.,1850,9327828,733.6,135.9,j,1,j,6145,are_yellow.wav
2,Image,subj5,215,0,Trial: 215,2,yellow,F,9_blue_7_yellow.jpg,Most,experimental,9343539,2053,1883.76,9346156,518.3,456.6,.,1763,9344108,409.7,348.1,f,1,f,2933,are_yellow.wav
2,Image,subj5,216,0,Trial: 216,2,blue,T,13_blue_3_yellow.jpg,Most,experimental,9360751,1771,1559.64,9361908,627.9,347.3,.,1449,9361036,559.5,359.4,j,1,j,1156,are_blue.wav
2,Image,subj5,217,0,Trial: 217,2,yellow,T,6_blue_10_yellow.jpg,Most,experimental,9374433,1912,1859.84,9374456,526.1,404.6,.,1776,9375248,574.4,310.6,j,1,j,1110,are_yellow.wav
2,Image,subj5,218,0,Trial: 218,2,blue,F,0_blue_16_yellow.jpg,Some,experimental,9388384,1682,1636.07,9389328,662,299.5,.,1578,9388388,519.2,406.6,f,1,f,992,are_blue.wav
2,Image,subj5,219,0,Trial: 219,2,yellow,F,12_blue_4_yellow.jpg,least_5,experimental,9402284,1908,1721.95,9404710,539.7,223.7,.,1547,9403082,554.6,226.5,f,1,f,2459,are_yellow.wav
2,Image,subj5,220,0,Trial: 220,2,yellow,T,16_blue_0_yellow.jpg,No,experimental,9417723,1960,1796.16,9417722,533.9,409.1,.,1719,9418392,652.1,368.5,j,1,j,1336,are_yellow.wav
2,Image,subj5,221,0,Trial: 221,2,blue,F,4_blue_12_yellow.jpg,odd,experimental,9432109,1817,1709.7,9433346,561.5,389.1,.,1615,9432638,486.3,366.3,f,1,f,1242,are_blue.wav
2,Image,subj5,222,0,Trial: 222,2,blue,T,13_blue_3_yellow.jpg,least_12,experimental,9446628,2086,1948.79,9451140,740.5,368.2,.,1830,9447026,572,307.8,j,1,j,5208,are_blue.wav
2,Image,subj5,223,1,Trial: 223,2,yellow,T,14_blue_2_yellow.jpg,even,experimental,9464977,1970,1928.09,9466310,766.5,497,.,1879,9465308,525.1,353.5,j,1,j,1332,are_yellow.wav
2,Image,subject1,1,5,Trial: 1,1,blue,T,9_blue_7_yellow.jpg,more_than_half,practice,7334761,1987,1272.56,7338517,882.4,1399.4,.,928,7337487,653,298.7,j,1,j,8574,are_blue.wav
2,Image,subject1,2,2,Trial: 2,1,blue,F,0_blue_16_yellow.jpg,All,practice,7358680,2032,1290.68,7360720,804.9,1469.2,.,1102,7359663,720.4,187.5,f,1,f,3033,are_blue.wav
2,Image,subject1,3,0,Trial: 3,1,yellow,F,9_blue_7_yellow.jpg,Most,practice,7373283,1534,1374.35,7374205,751.9,338.9,.,1135,7375398,670.9,360.3,f,1,f,2458,are_yellow.wav
2,Image,subject1,4,0,Trial: 4,1,yellow,T,16_blue_0_yellow.jpg,No,practice,7387501,1421,1321.84,7389267,531.4,448.3,.,1268,7388246,502.3,324.5,j,1,j,1873,are_yellow.wav
2,Image,subject1,5,1,Trial: 5,3,yellow,F,7_blue_9_yellow.jpg,even,experimental,7433534,2034,1221.76,7441458,1154.6,1413.1,.,1047,7436934,772,411.2,f,1,f,8583,are_yellow.wav
2,Image,subject1,6,0,Trial: 6,3,blue,F,2_blue_14_yellow.jpg,least_3,experimental,7454142,1434,1309.78,7456333,480.6,296.4,.,1195,7455324,482.2,328,f,1,f,2191,are_blue.wav
2,Image,subject1,7,0,Trial: 7,.,.,.,.,.,.,7464114,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2,Image,subject1,8,0,Trial: 8,3,yellow,T,3_blue_13_yellow.jpg,most_14,experimental,7465622,.,.,.,.,.,.,.,.,.,.,j,1,f,2191,are_yellow.wav
2,Image,subject1,9,0,Trial: 9,3,yellow,F,10_blue_6_yellow.jpg,most_5,experimental,7478011,1350,1168.23,7482515,801.2,141.8,.,1024,7480383,610.7,180.6,f,0,j,4551,are_yellow.wav
2,Image,subject1,10,1,Trial: 10,3,blue,T,12_blue_4_yellow.jpg,Most,experimental,7494454,1434,1328.62,7494475,534.9,235.4,.,1242,7495519,584,196.4,j,1,j,1839,are_blue.wav
2,Image,subject1,11,0,Trial: 11,3,yellow,F,14_blue_2_yellow.jpg,Most,experimental,7510914,1476,1372.45,7512319,516.4,182.8,.,1311,7511142,507.6,126.1,f,1,f,1404,are_yellow.wav
2,Image,subject1,12,0,Trial: 12,3,yellow,F,14_blue_2_yellow.jpg,more_than_half,experimental,7524814,1434,1345.77,7525856,593.8,375.6,.,1231,7524856,530,129.1,f,0,j,1672,are_yellow.wav
2,Image,subject1,13,0,Trial: 13,3,blue,T,12_blue_4_yellow.jpg,even,experimental,7538981,1325,1160.66,7546643,860.3,360.8,.,1038,7542327,708,65.7,j,1,j,7671,are_blue.wav
2,Image,subject1,14,0,Trial: 14,3,yellow,F,10_blue_6_yellow.jpg,odd,experimental,7558986,1246,1105.49,7563096,764.2,128.4,.,1005,7561484,768.1,143.3,f,1,f,4122,are_yellow.wav
2,Image,subject1,15,0,Trial: 15,3,blue,T,9_blue_7_yellow.jpg,odd,experimental,7575346,1321,1162.07,7575781,455.7,248.3,.,1057,7578510,836.5,15.9,j,1,j,5219,are_blue.wav
2,Image,subject1,16,0,Trial: 16,3,blue,F,3_blue_13_yellow.jpg,Most,experimental,7593712,1187,1081.51,7595234,677.7,255.5,.,1031,7593916,393.1,221.8,f,1,f,1524,are_blue.wav
2,Image,subject1,17,0,Trial: 17,3,blue,F,2_blue_14_yellow.jpg,more_than_half,experimental,7606793,1371,1314.24,7608042,476.5,331,.,1254,7607344,463,295.5,f,1,f,2027,are_blue.wav
2,Image,subject1,18,0,Trial: 18,3,yellow,F,14_blue_2_yellow.jpg,odd,experimental,7621981,1446,1288.96,7624022,529.2,243,.,1180,7622597,475.9,240.9,f,1,f,2046,are_yellow.wav
2,Image,subject1,19,0,Trial: 19,3,blue,T,5_blue_11_yellow.jpg,most_6,experimental,7637336,1380,1288.14,7637417,564.6,252.4,.,1201,7638465,579.1,72.4,j,0,f,2074,are_blue.wav
2,Image,subject1,20,0,Trial: 20,3,blue,F,14_blue_2_yellow.jpg,most_13,experimental,7651588,1336,1216.6,7652534,524.9,254,.,1128,7657185,695.2,132.3,f,0,j,7385,are_blue.wav
2,Image,subject1,21,1,Trial: 21,3,yellow,F,7_blue_9_yellow.jpg,All,experimental,7670891,1415,1343.69,7672297,659.5,322.5,.,1277,7673770,437.9,148.3,f,1,f,3602,are_yellow.wav
2,Image,subject1,22,0,Trial: 22,3,yellow,F,11_blue_5_yellow.jpg,more_than_half,experimental,7687149,1230,1178.52,7687172,548.9,237.4,.,1134,7687979,624,114.8,f,1,f,1350,are_yellow.wav
2,Image,subject1,23,0,Trial: 23,3,yellow,T,4_blue_12_yellow.jpg,Most,experimental,7700364,1166,1106.15,7701910,607.3,217.1,.,1073,7700877,488.2,257.6,j,1,j,1561,are_yellow.wav
2,Image,subject1,24,0,Trial: 24,3,blue,T,10_blue_6_yellow.jpg,more_than_half,experimental,7714615,1176,1091.59,7715710,707,294.6,.,1017,7714681,510.8,226.7,j,1,j,3285,are_blue.wav
2,Image,subject1,25,0,Trial: 25,3,yellow,F,12_blue_4_yellow.jpg,odd,experimental,7732898,1377,1294.07,7736590,495.2,288.6,.,1228,7737273,497.9,307.5,f,1,f,4467,are_yellow.wav
2,Image,subject1,26,0,Trial: 26,3,blue,T,13_blue_3_yellow.jpg,Some,experimental,7749023,1304,1177.36,7752518,551.5,142.5,.,1014,7749358,503.6,197.1,j,1,j,3568,are_blue.wav
2,Image,subject1,27,0,Trial: 27,3,yellow,T,13_blue_3_yellow.jpg,most_4,experimental,7764629,1413,1302.54,7765115,534.1,178.9,.,1204,7767878,588.8,252.1,j,0,f,4213,are_yellow.wav
2,Image,subject1,28,0,Trial: 28,3,blue,F,10_blue_6_yellow.jpg,odd,experimental,7782611,1210,1032.66,7787919,704.3,53.1,.,930,7786310,842.4,172.1,f,1,f,5329,are_blue.wav
2,Image,subject1,29,0,Trial: 29,3,blue,T,4_blue_12_yellow.jpg,least_3,experimental,7800575,1497,1225.73,7803374,477.1,304.7,.,1063,7801075,473.3,258.1,j,0,f,2797,are_blue.wav
2,Image,subject1,30,0,Trial: 30,3,blue,T,2_blue_14_yellow.jpg,Some,experimental,7817620,1256,1100.99,7819388,637.2,198.9,.,975,7817874,510.3,234.4,j,1,j,1772,are_blue.wav
2,Image,subject1,31,0,Trial: 31,3,yellow,T,5_blue_11_yellow.jpg,odd,experimental,7834030,1293,1126.32,7840653,830.8,286.8,.,1012,7837163,600.2,193.9,j,1,j,6630,are_yellow.wav
2,Image,subject1,32,0,Trial: 32,3,blue,F,7_blue_9_yellow.jpg,even,experimental,7852797,1467,1159.84,7856987,601.1,335.5,.,1030,7853641,333.8,163.1,f,1,f,4191,are_blue.wav
2,Image,subject1,33,0,Trial: 33,3,yellow,T,7_blue_9_yellow.jpg,Some,experimental,7868805,1366,1229.56,7872208,583.7,372.3,.,1087,7869125,578.5,268,j,1,j,3704,are_yellow.wav
2,Image,subject1,34,0,Trial: 34,3,yellow,T,0_blue_16_yellow.jpg,All,experimental,7884278,1275,1163.64,7885786,533.5,210.6,.,1109,7884806,419.3,204.9,j,1,j,1525,are_yellow.wav
2,Image,subject1,35,0,Trial: 35,3,blue,F,0_blue_16_yellow.jpg,Some,experimental,7898947,1239,1067.09,7900767,524.1,168.7,.,961,7898957,448.3,212.9,f,1,f,1821,are_blue.wav
2,Image,subject1,36,0,Trial: 36,3,yellow,T,12_blue_4_yellow.jpg,Some,experimental,7914772,1276,1146.24,7916820,551.6,166.1,.,1024,7914867,517.6,249.6,j,1,j,2132,are_yellow.wav
2,Image,subject1,37,0,Trial: 37,3,blue,T,3_blue_13_yellow.jpg,odd,experimental,7929909,1571,1393.46,7932332,542.1,444.3,.,1185,7930177,430.6,225.8,j,1,j,2440,are_blue.wav
2,Image,subject1,38,1,Trial: 38,3,blue,T,9_blue_7_yellow.jpg,Most,experimental,7945164,1247,1132.19,7950542,817,373.8,.,1053,7947660,610.4,105.9,j,1,j,6853,are_blue.wav
2,Image,subject1,39,0,Trial: 39,3,blue,T,11_blue_5_yellow.jpg,Some,experimental,7963748,1297,1218.28,7965268,551,184.8,.,1168,7964309,409.8,243.2,j,1,j,1557,are_blue.wav
2,Image,subject1,40,1,Trial: 40,3,yellow,T,3_blue_13_yellow.jpg,Some,experimental,7979689,1261,1176.69,7980175,536,269.2,.,1075,7981868,447.5,174.2,j,1,j,2250,are_yellow.wav
2,Image,subject1,41,0,Trial: 41,3,blue,F,0_blue_16_yellow.jpg,Some,experimental,7994543,1239,1114.96,7996235,462.4,228.4,.,1002,7994615,521.6,234,f,1,f,1786,are_blue.wav
2,Image,subject1,42,0,Trial: 42,3,yellow,F,10_blue_6_yellow.jpg,Most,experimental,8010818,1187,1048.8,8012526,481.1,206.7,.,985,8011378,426.8,165.8,f,1,f,1719,are_yellow.wav
2,Image,subject1,43,0,Trial: 43,3,yellow,T,7_blue_9_yellow.jpg,least_7,experimental,8024233,1206,1102.81,8024737,406.7,180,.,1001,8026997,698.4,296.4,j,1,j,3808,are_yellow.wav
2,Image,subject1,44,0,Trial: 44,3,yellow,F,9_blue_7_yellow.jpg,more_than_half,experimental,8039471,1248,1078.6,8039485,531.3,305.8,.,934,8042028,407.6,281.4,f,1,f,8266,are_yellow.wav
2,Image,subject1,45,0,Trial: 45,3,yellow,F,6_blue_10_yellow.jpg,odd,experimental,8060464,1331,1176.77,8067765,507.6,239.8,.,985,8062096,410.3,62.8,f,1,f,7314,are_yellow.wav
2,Image,subject1,46,0,Trial: 46,3,yellow,T,2_blue_14_yellow.jpg,Most,experimental,8081489,1192,1027.32,8083321,502.4,267.9,.,930,8081642,519.5,265.3,j,1,j,1835,are_yellow.wav
2,Image,subject1,47,0,Trial: 47,3,yellow,T,10_blue_6_yellow.jpg,even,experimental,8094838,1218,1054.91,8097696,728.7,106.9,.,944,8095012,502,218.6,j,1,j,2915,are_yellow.wav
2,Image,subject1,48,0,Trial: 48,3,blue,F,12_blue_4_yellow.jpg,least_13,experimental,8109307,1472,1238.13,8115820,839.3,358.5,.,1021,8109439,505.9,285.4,f,1,f,6534,are_blue.wav
2,Image,subject1,49,1,Trial: 49,3,yellow,T,7_blue_9_yellow.jpg,odd,experimental,8127539,1430,1214.75,8133948,467.2,468.6,.,980,8128116,344.8,168.4,j,1,j,8596,are_yellow.wav
2,Image,subject1,50,3,Trial: 50,3,yellow,T,2_blue_14_yellow.jpg,more_than_half,experimental,8148030,1283,1195.48,8150247,457,324.5,.,1035,8151609,741.1,189.9,j,1,j,3704,are_yellow.wav
2,Image,subject1,51,0,Trial: 51,3,yellow,T,11_blue_5_yellow.jpg,odd,experimental,8163720,1318,1160.83,8166287,583.2,164.3,.,1088,8163986,400.4,216.3,j,0,f,2576,are_yellow.wav
2,Image,subject1,52,0,Trial: 52,3,blue,T,1_blue_15_yellow.jpg,most_2,experimental,8179393,1427,1345.23,8179751,559.2,464.2,.,1266,8180838,615.6,300.2,j,0,f,1673,are_blue.wav
2,Image,subject1,53,0,Trial: 53,3,blue,T,16_blue_0_yellow.jpg,All,experimental,8194046,1237,1071.81,8195255,602.6,345.4,.,981,8194358,451,172.5,j,1,j,1209,are_blue.wav
2,Image,subject1,54,0,Trial: 54,3,blue,T,14_blue_2_yellow.jpg,even,experimental,8206892,1367,1257.18,8210429,633,378,.,1147,8207366,336.4,88.9,j,1,j,7923,are_blue.wav
2,Image,subject1,55,0,Trial: 55,3,yellow,T,0_blue_16_yellow.jpg,All,experimental,8226764,1264,1220.15,8227214,462,191.5,.,1162,8227668,753.1,86.6,j,1,j,1243,are_yellow.wav
2,Image,subject1,56,2,Trial: 56,3,blue,T,7_blue_9_yellow.jpg,most_9,experimental,8239928,1199,1076.82,8239934,492.3,253.1,.,969,8242671,580.6,362.3,j,0,f,4319,are_blue.wav
2,Image,subject1,57,0,Trial: 57,3,blue,F,4_blue_12_yellow.jpg,more_than_half,experimental,8257191,1170,1068.49,8259068,495.2,265.6,.,968,8257192,521,223.3,f,1,f,1913,are_blue.wav
2,Image,subject1,58,1,Trial: 58,3,blue,F,13_blue_3_yellow.jpg,even,experimental,8270874,1316,1193.96,8279583,746.3,338.8,.,1111,8275880,630.1,92,f,1,f,8711,are_blue.wav
2,Image,subject1,59,0,Trial: 59,3,yellow,T,0_blue_16_yellow.jpg,All,experimental,8292702,1185,1107.63,8293892,515.1,206.3,.,1014,8292707,509.1,236.4,j,1,j,1193,are_yellow.wav
2,Image,subject1,60,0,Trial: 60,2,blue,F,0_blue_16_yellow.jpg,Some,experimental,8746357,1489,1375.99,8747879,529.9,242.1,.,1305,8747392,499.6,287.6,f,1,f,1528,are_blue.wav
2,Image,subject1,61,0,Trial: 61,2,blue,F,11_blue_5_yellow.jpg,least_12,experimental,8760323,1436,1289.66,8765682,924,85,.,1215,8762795,705.5,163.2,f,1,f,5522,are_blue.wav
2,Image,subject1,62,2,Trial: 62,2,yellow,T,6_blue_10_yellow.jpg,Most,experimental,8779175,1320,1146.19,8785646,681.8,387.4,.,1012,8781565,304.9,295.8,j,1,j,7607,are_yellow.wav
2,Image,subject1,63,0,Trial: 63,2,blue,F,2_blue_14_yellow.jpg,No,experimental,8798762,1303,1173.38,8800284,461.4,291.5,.,1107,8798799,500.6,182.7,f,1,f,1521,are_blue.wav
2,Image,subject1,64,1,Trial: 64,2,yellow,F,12_blue_4_yellow.jpg,Most,experimental,8812446,1390,1280.2,8815895,523.6,285.5,.,1209,8814857,500.7,280,f,1,f,3704,are_yellow.wav
2,Image,subject1,65,0,Trial: 65,2,blue,F,5_blue_11_yellow.jpg,least_6,experimental,8830393,1432,1331.32,8830570,582.3,292.8,.,1243,8832870,579.7,99.1,f,1,f,2529,are_blue.wav
2,Image,subject1,66,0,Trial: 66,2,blue,F,0_blue_16_yellow.jpg,Some,experimental,8844661,1411,1372.61,8844701,546.6,256.8,.,1318,8845487,487.5,235.5,f,1,f,1212,are_blue.wav
2,Image,subject1,67,1,Trial: 67,2,yellow,T,14_blue_2_yellow.jpg,Some,experimental,8859432,1507,1381.71,8860790,590.7,229.4,.,1275,8859477,523.2,191.6,j,1,j,2329,are_yellow.wav
2,Image,subject1,68,0,Trial: 68,2,yellow,T,7_blue_9_yellow.jpg,more_than_half,experimental,8879990,1292,1167.94,8880433,589,250.1,.,1056,8884406,889.3,103.2,j,1,j,7814,are_yellow.wav
2,Image,subject1,69,0,Trial: 69,2,blue,F,11_blue_5_yellow.jpg,No,experimental,8900178,1451,1290.97,8903181,451,246.4,.,1183,8901415,414.5,283.3,f,1,f,3001,are_blue.wav
2,Image,subject1,70,0,Trial: 70,2,yellow,T,4_blue_12_yellow.jpg,even,experimental,8915033,1386,1127.53,8922109,780.4,60.8,.,1015,8917865,430.8,424.1,j,1,j,7099,are_yellow.wav
2,Image,subject1,71,1,Trial: 71,2,yellow,F,15_blue_1_yellow.jpg,most_14,experimental,8934235,1608,1484.77,8936953,912.3,364.8,.,1373,8935894,657.9,316.1,f,1,f,4182,are_yellow.wav
2,Image,subject1,72,1,Trial: 72,2,yellow,T,16_blue_0_yellow.jpg,No,experimental,8950226,1484,1317.11,8951907,559.5,277.9,.,1170,8950401,517.7,237.6,j,1,j,2940,are_yellow.wav
2,Image,subject1,73,0,Trial: 73,2,blue,T,13_blue_3_yellow.jpg,least_12,experimental,8969463,1553,1301.53,8976675,639.5,302.3,.,1123,8970328,284.5,152.1,j,1,j,7212,are_blue.wav
2,Image,subject1,74,0,Trial: 74,2,blue,F,6_blue_10_yellow.jpg,All,experimental,8989117,1530,1316.58,8991038,550,262.8,.,1169,8989821,518.9,242.7,f,1,f,2325,are_blue.wav
2,Image,subject1,75,2,Trial: 75,2,blue,F,3_blue_13_yellow.jpg,more_than_half,experimental,9002866,1505,1381.63,9004977,568.4,309.3,.,1295,9005375,528.2,304.2,f,1,f,3722,are_blue.wav
2,Image,subject1,76,0,Trial: 76,2,blue,F,4_blue_12_yellow.jpg,odd,experimental,9018640,1148,1013.63,9020376,580.2,349.9,.,939,9019239,445.7,295.9,f,1,f,1741,are_blue.wav
2,Image,subject1,77,0,Trial: 77,2,yellow,F,12_blue_4_yellow.jpg,least_5,experimental,9032289,1440,1321.46,9034696,524.4,293.7,.,1245,9033954,549.4,120,f,1,f,2416,are_yellow.wav
2,Image,subject1,78,0,Trial: 78,2,blue,F,13_blue_3_yellow.jpg,No,experimental,9051224,1368,1263.68,9052477,554,239,.,1093,9051230,494.7,230.5,f,1,f,1308,are_blue.wav
2,Image,subject1,79,0,Trial: 79,2,blue,T,6_blue_10_yellow.jpg,Some,experimental,9064221,1453,1358.35,9065499,522.8,263.7,.,1288,9064265,540.8,270.2,j,1,j,1284,are_blue.wav
2,Image,subject1,80,0,Trial: 80,2,blue,T,0_blue_16_yellow.jpg,No,experimental,9077870,1307,1199.51,9079176,525.1,214.8,.,1135,9078570,512.8,187.9,j,1,j,1307,are_blue.wav
2,Image,subject1,81,0,Trial: 81,2,yellow,T,16_blue_0_yellow.jpg,No,experimental,9090750,1616,1446.09,9092632,545.6,286.6,.,1212,9094450,470.3,208,j,1,j,3704,are_yellow.wav
2,Image,subject1,82,1,Trial: 82,2,blue,F,7_blue_9_yellow.jpg,most_6,experimental,9106172,1410,1241.11,9112444,950.6,66,.,1045,9107290,328,176.9,f,0,j,9628,are_blue.wav
2,Image,subject1,83,1,Trial: 83,2,yellow,T,16_blue_0_yellow.jpg,No,experimental,9127633,1380,1310.87,9127697,546.9,297.1,.,1250,9128153,476.6,296.9,j,1,j,1504,are_yellow.wav
2,Image,subject1,84,0,Trial: 84,2,blue,T,10_blue_6_yellow.jpg,least_9,experimental,9141182,1461,1297.62,9147589,781.5,383.8,.,1194,9145254,835.3,188.7,j,1,j,6406,are_blue.wav
2,Image,subject1,85,0,Trial: 85,2,yellow,F,7_blue_9_yellow.jpg,least_10,experimental,9159331,1463,1228.13,9163955,876.3,114.8,.,1129,9162267,767.4,409.3,f,1,f,4629,are_yellow.wav
2,Image,subject1,86,3,Trial: 86,2,yellow,F,5_blue_11_yellow.jpg,even,experimental,9175741,1370,1175.68,9183469,776.9,315.4,.,1035,9178464,678.7,134.6,f,1,f,10436,are_yellow.wav
2,Image,subject1,87,1,Trial: 87,2,yellow,T,14_blue_2_yellow.jpg,even,experimental,9201249,1792,1489.03,9203994,998.5,279.1,.,1282,9201268,480.6,130.3,j,1,j,3059,are_yellow.wav
